一棵树	1.0
一楼	1.0
一概	6.7
一概不理	1.0
一概不知	2.25
一概而论	3.0
一模一样	13.5
一横	4.5
一次	27.0
一次又一次	1.2222222222222223
一次次	1.0
一正	1.5
一步	70.6
一步棋	1.0
一步步	9.846153846153847
一死	8.571428571428571
一死一伤	2.0
一死了之	1.3333333333333333
一段	9.666666666666666
一段落	1.0
一段话	1.0
一段路	2.2
一比	1.8
一毫	1.0
一气	3.3
一气之下	1.0
一气呵成	2.2857142857142856
一水	1.0
一水之隔	1.0
一沉	17.333333333333332
一泡	4.0
一波又起	1.0
一波未平	1.0
一泻千里	1.0
一泼	1.0
一洗	1.4285714285714286
一洞	2.75
一派	21.916666666666668
一派胡言	1.5
一流	8.545454545454545
一浪	2.0
一混	1.0
一添	1.0
一清	1.3333333333333333
一清二楚	1.5
一清早	1.5
一湖	1.0
一溜烟	2.125
一滑	3.0
一滩	2.6666666666666665
一滴	3.5
一滴水	1.0
一火	1.0
一灯大师	52.75
一炮	2.4
一炷香	2.125
一点	51.714285714285715
一点一滴	1.625
一点儿	11.25
一点半点	1.0
一点点	2.4444444444444446
一烘	1.0
一烤	1.0
一热	5.076923076923077
一照	4.25
一父	1.0
一爿	1.0
一片	60.642857142857146
一片汪洋	1.0
一片焦土	1.0
一片片	3.0
一片痴心	1.7142857142857142
一片空白	1.25
一片至诚	2.0
一片苦心	1.0
一物	5.769230769230769
一牵	2.0
一状	2.0
一环	1.0
一现	2.7142857142857144
一班	1.8333333333333333
一班人	1.0
一球	1.0
一瓢	2.75
一瓣	1.2
一瓶	3.2222222222222223
一生	34.666666666666664
一生一世	3.8181818181818183
一生中	2.2222222222222223
一生都是命安排	1.0
一用	3.8
一用到	1.0
一甩	4.166666666666667
一男	1.0
一男一女	5.4
一男半女	2.0
一画	1.25
一番	51.285714285714285
一番滋味	1.0
一番苦心	1.5
一番话	3.0
一病	1.0
一病不起	1.4285714285714286
一瘦	2.0
一百	8.166666666666666
一百一十三	4.0
一百一十九	1.0
一百一十二	2.0
一百一十五	1.0
一百七八十	2.0
一百七十	1.0
一百万	3.5
一百万两	13.0
一百丈	1.0
一百三十	3.0
一百三十五万三千四百一十八两	2.0
一百三十卷	1.0
一百三十四	1.0
一百三十年	1.0
一百三十斤	1.0
一百下	1.0
一百两	3.8333333333333335
一百两一	1.0
一百个	4.545454545454546
一百九十	1.0
一百二三十	1.0
一百二十	2.857142857142857
一百二十万两	1.0
一百二十五	1.0
一百二十四	1.0
一百五六十	1.0
一百五十	1.6666666666666667
一百五十万两	3.0
一百五十两	1.0
一百五十八	1.0
一百五十公里	1.0
一百五十六	1.0
一百亩	2.0
一百人	2.0
一百件	1.0
一百倍	2.3333333333333335
一百八九十	1.0
一百八十	1.0
一百八十九	1.0
一百六十	1.5
一百六十二	1.0
一百具	1.0
一百分	1.0
一百副	1.0
一百匹	1.0
一百句	1.0
一百只	1.6666666666666667
一百名	3.6
一百声	2.0
一百天	2.3333333333333335
一百头	4.0
一百套	1.0
一百封	1.0
一百岁	1.8571428571428572
一百年	4.0
一百廿个	1.0
一百张	1.6666666666666667
一百担	1.0
一百招	2.4285714285714284
一百拳	1.0
一百掌	1.0
一百文	1.0
一百斤	1.2
一百日	2.0
一百本	1.0
一百条	1.0
一百来	1.25
一百柄	1.5
一百样	1.0
一百根	3.0
一百桶	1.0
一百棵	1.0
一百次	1.6666666666666667
一百步	2.0
一百海里	1.0
一百眼	1.0
一百碗	1.0
一百种	1.5
一百粒	1.0
一百股	1.0
一百遍	1.0
一百里	1.0
一百零一句	1.0
一百零七	1.0
一百零五	2.0
一百零八	1.0
一百零八个	1.0
一百零八人	1.0
一百零八名	2.0
一百零八式	1.0
一百零八招	1.0
一百零八根	1.0
一百颗	1.3333333333333333
一盆	4.7272727272727275
一盏	9.5
一盏灯	2.0
一盒	1.6666666666666667
一盖	2.0
一盘	2.1666666666666665
一盘散沙	1.0
一盘棋	1.5
一目	1.6
一目了然	2.0
一目十行	1.0
一直	63.785714285714285
一直叫	1.5
一直在	5.357142857142857
一直是	1.5
一直都	1.0
一相	1.0
一省	5.5
一看	31.214285714285715
一看之下	2.7142857142857144
一看到	1.5
一眨	1.5714285714285714
一眨眼	1.0
一眼	92.93333333333334
一着	10.083333333333334
一睡	1.6
一睹	1.3333333333333333
一瞄	1.0
一瞑不视	1.5
一瞥	16.857142857142858
一瞧	5.285714285714286
一瞧之下	1.5
一瞬	8.416666666666666
一瞬即逝	1.25
一瞬间	2.8
一知半解	2.25
一短	1.0
一矮	3.3636363636363638
一石	1.0
一砍	1.5714285714285714
一破	2.0
一砸	1.3333333333333333
一碗	19.846153846153847
一碟	3.2857142857142856
一碧万顷	1.0
一碰	7.3076923076923075
一礼	8.3
一秉至公	1.0
一种	5.333333333333333
一程	6.1
一空	1.625
一窍	2.0
一窍不通	5.6
一窝	3.0
一窝蜂	2.125
一竖	3.8
一站	6.166666666666667
一章	2.5
一端	4.454545454545454
一竿	1.0
一笑	84.4
一笑倾城	1.0
一笑置之	1.0
一笔	7.333333333333333
一笔不苟	1.0
一笔勾销	3.1818181818181817
